customer_id,age,total_orders,total_quantity,total_net_sales,avg_order_value,avg_discount,total_interactions,avg_interaction_duration,review_count,avg_rating,total_tickets,avg_satisfaction,cluster
31aa565c-3019-43dd-b1c2-2b74894e4f05,46.0,9.0,14.0,2120.32,235.59111111111116,6.944444444444445,5.0,125.0,0.0,0.0,0.0,0.0,0
ed7cb646-e409-480f-a673-99ff678eed3f,25.0,15.0,21.5,16285.97,1085.7313333333334,3.5,19.0,111.21052631578948,0.0,0.0,1.0,4.0,0
8069d7c5-d6dd-41d6-94bc-2ad569ecca24,39.0,18.0,26.0,18742.575,1041.2541666666666,3.611111111111111,5.0,92.2,0.0,0.0,2.0,4.0,0
61cfc796-b5c0-4530-b12a-7999da5e9186,23.0,0.0,0.0,0.0,0.0,0.0,22.0,44.45454545454545,0.0,0.0,0.0,0.0,1
11ff3ac6-8ffd-4ff7-99ce-66a3d13a68d9,18.0,3.0,3.0,1490.6799999999998,496.89333333333326,4.166666666666667,23.0,77.47826086956522,0.0,0.0,1.0,2.0,1
f5c9cca9-a77d-4676-ab1e-70050b65e08f,27.0,3.0,5.0,1441.61,480.5366666666667,0.0,26.0,61.57692307692308,0.0,0.0,0.0,0.0,1
2f1cbe24-94a8-4f68-af64-36288eef297e,45.0,7.0,9.0,4124.91,589.2728571428571,3.928571428571429,17.0,61.1764705882353,0.0,0.0,1.0,3.0,1
71490a81-35d9-4ea0-bac5-dbe9ffdda4b7,46.0,15.0,21.0,11733.88,782.2586666666667,3.333333333333333,7.0,139.28571428571428,0.0,0.0,2.0,4.5,0
596612f5-cc57-4a03-a6f9-ad509afdb271,41.0,4.0,4.0,982.56,245.64,3.125,5.0,46.4,1.0,2.0,2.0,2.5,1
f75c6267-31d7-4d15-9e49-b539063d2c19,43.0,9.0,9.0,5804.265,644.9183333333334,4.722222222222222,15.0,89.66666666666667,0.0,0.0,0.0,0.0,0
cebff21f-f788-475d-8ce9-8a2a62bf7993,41.0,9.0,14.0,16065.065,1785.0072222222225,2.5,22.0,75.72727272727273,0.0,0.0,1.0,4.0,0
ac21b48e-f2e6-4083-b089-be580306e913,27.0,1.0,1.0,946.16,946.16,0.0,58.0,111.22413793103448,0.0,0.0,0.0,0.0,1
aeed2387-e82e-45f4-b1eb-11244caedd8a,40.0,6.0,8.0,2791.1,465.1833333333333,9.583333333333334,12.0,78.33333333333333,0.0,0.0,2.0,3.0,1
a8728482-dbe0-49c2-a470-51d5fca89f58,44.0,8.0,8.0,3710.105,463.763125,0.0,12.0,131.66666666666666,0.0,0.0,0.0,0.0,1
30b7b5ec-f56a-4faa-8b47-514c8a8258b9,44.0,4.0,5.0,839.69,209.9225,6.25,18.0,67.16666666666667,0.0,0.0,0.0,0.0,1
5407c15c-a68c-4660-bf87-99ba9ab66fbb,49.0,6.0,7.0,1836.75,306.125,0.0,3.0,135.0,1.0,5.0,0.0,0.0,0
45206d9b-e463-4e57-a74d-b8e06691a799,43.0,1.0,1.0,104.66,104.66,0.0,27.0,114.66666666666669,0.0,0.0,1.0,2.0,1
41a3b6a1-c249-47e8-8e73-928675290d81,39.0,6.0,6.0,5469.97,911.6616666666667,1.6666666666666667,5.0,33.8,0.0,0.0,0.0,0.0,1
ad253ea2-dc08-43df-9681-20e340ffe9a4,47.0,7.0,7.0,5266.135,752.3050000000001,4.285714285714286,14.0,63.85714285714285,0.0,0.0,0.0,0.0,1
5f80e08f-f89d-4843-ae0c-1914b21ccf85,34.0,14.0,19.0,7048.41,503.4578571428571,4.464285714285714,7.0,27.714285714285715,0.0,0.0,0.0,0.0,0
9901183a-cffd-40b1-b370-faa542c2d225,24.0,5.0,6.0,2147.32,429.46400000000006,6.0,19.0,68.73684210526316,0.0,0.0,0.0,0.0,1
ced985e4-173c-40f3-b61e-a95655a17c65,33.0,9.0,14.0,5844.4,649.3777777777777,2.5,21.0,73.95238095238095,0.0,0.0,0.0,0.0,0
dda126c9-8ae2-475b-b1bf-a34790d7e75b,26.0,5.0,8.0,4837.34,967.468,3.5,42.0,53.71428571428572,0.0,0.0,0.0,0.0,1
25b3bda2-6634-4e00-a856-1e4170c4b432,26.0,0.0,0.0,0.0,0.0,0.0,37.0,77.32432432432432,0.0,0.0,0.0,0.0,1
cd4f39ae-a3a6-46a8-a4f0-9240b0f79e7a,33.0,9.0,10.0,7968.51,885.39,2.7777777777777777,18.0,78.94444444444444,0.0,0.0,0.0,0.0,0
699858ed-d9ea-4fdf-84cd-4301ac91934e,25.0,12.0,13.0,6754.925,562.9104166666667,5.208333333333333,24.0,91.79166666666669,0.0,0.0,1.0,2.0,0
4accc613-fb41-4dbd-ae53-7c4e93c7a2cc,31.0,24.0,29.0,12712.47,529.68625,4.6875,7.0,123.0,0.0,0.0,0.0,0.0,0
4bcbe69f-d9ca-45a1-b527-2dafadb3c526,18.0,4.0,5.0,4819.71,1204.9275,5.625,21.0,60.38095238095238,0.0,0.0,0.0,0.0,1
271265de-f75b-4a71-9f8a-ba6b1fb7c656,37.0,9.0,11.0,9478.355,1053.1505555555557,5.277777777777778,17.0,52.70588235294117,0.0,0.0,0.0,0.0,0
e6ee5518-dc25-48e8-83ce-a038143a8724,35.0,8.0,9.0,3435.62,429.4525,0.625,12.0,90.58333333333331,0.0,0.0,1.0,3.0,1
58dc6c84-161e-4517-9d18-3d0ef94d55d0,25.0,5.0,5.0,3014.575,602.915,2.5,22.0,65.04545454545455,0.0,0.0,0.0,0.0,1
e0688188-5fb7-46b1-89cc-1e3ee0ead42e,42.0,2.0,4.0,3918.76,1959.38,5.0,12.0,64.83333333333333,0.0,0.0,0.0,0.0,1
b0ce4101-ab43-4e3c-ae89-7c96ef6f40e3,46.0,3.0,5.5,6929.922500000001,2309.974166666667,4.166666666666667,23.0,123.43478260869566,2.0,4.0,1.0,5.0,0
0e5848b0-aa06-4b6f-b0c5-5d5c4bdeca01,18.0,6.0,9.0,6347.29,1057.881666666667,4.166666666666667,21.0,68.76190476190476,0.0,0.0,2.0,4.0,1
89785c82-c124-4f47-93a7-9fd151d3830a,25.0,4.0,4.0,1831.72,457.93,3.125,48.0,101.0,0.0,0.0,1.0,3.0,1
97119450-e4cc-46e9-97df-85bd714a2310,25.0,8.0,12.0,6038.56,754.8199999999999,3.125,7.0,121.0,0.0,0.0,0.0,0.0,0
98610eed-9486-4ae3-9879-4a2e186d5c3a,23.0,5.0,6.0,1428.9,285.78000000000003,0.0,34.0,55.38235294117647,2.0,4.5,2.0,2.5,1
0562a518-b735-4357-8ed0-321641880a70,44.0,5.0,5.0,2592.3,518.46,4.5,10.0,109.0,0.0,0.0,2.0,4.5,1
6ace1ca7-b0b5-4bf0-86fa-45aa4150ebc5,32.0,2.0,2.0,1522.99,761.495,0.0,25.0,73.2,0.0,0.0,0.0,0.0,1
d5e9660f-8221-4b12-a0bc-a9c82958e5ea,31.0,7.0,8.0,2676.45,382.35,2.5,7.0,51.85714285714285,0.0,0.0,0.0,0.0,1
bea2dffd-6d81-4d54-9727-936efa5ac02e,18.0,0.0,0.0,0.0,0.0,0.0,46.0,87.41304347826087,0.0,0.0,2.0,3.5,1
35f00ab9-7a89-43b2-84f9-5ec64392176e,42.0,5.0,7.0,1828.93,365.786,0.0,20.0,56.6,0.0,0.0,0.0,0.0,1
258f2ef8-70fb-4250-b69e-41f7e7728f2f,20.0,6.0,7.0,2202.45,367.075,2.083333333333333,13.0,115.76923076923076,0.0,0.0,1.0,2.0,1
6e47bca5-3f0e-45de-b320-9717f03b53d9,35.0,0.0,0.0,0.0,0.0,0.0,22.0,101.45454545454544,0.0,0.0,0.0,0.0,1
d81e1771-1417-4735-bab1-aa5eb932ab0f,38.0,3.0,4.0,2920.035,973.345,0.0,18.0,60.5,0.0,0.0,1.0,1.0,1
b22e81c4-31d4-433d-a72d-548548e4eeb0,51.0,5.0,7.0,1990.52,398.104,0.0,4.0,123.0,0.0,0.0,0.0,0.0,1
e7955426-b8fe-4e0c-b8ee-dbe8621bd1b7,35.0,13.0,16.0,6575.719999999999,505.82461538461536,2.3076923076923075,24.0,83.25,0.0,0.0,1.0,3.0,0
6ab66cc7-123d-422b-8727-dc8aae0a3379,18.0,6.0,6.0,5556.92,926.1533333333332,6.25,8.0,73.25,0.0,0.0,1.0,5.0,1
8754b621-e885-40df-8cf1-545678fd20b1,37.0,11.0,19.5,13676.535,1243.3213636363637,3.1818181818181817,7.0,96.57142857142856,0.0,0.0,1.0,5.0,0
176b3b17-d3eb-47fb-b879-e4dedfbe84ef,56.0,5.0,5.0,3487.925,697.585,5.0,13.0,74.0,0.0,0.0,0.0,0.0,1
a831b788-4f9f-4f7b-9941-17694b73bc84,49.0,8.0,13.0,4162.55,520.31875,3.125,6.0,60.5,0.0,0.0,0.0,0.0,0
f4bf44ef-6e78-43d1-9a0c-200ce69028f5,37.0,4.0,4.0,2396.99,599.2475,0.0,22.0,64.31818181818181,0.0,0.0,0.0,0.0,1
fdab20ff-0fce-4a35-ad7d-6cd07c8ddd98,29.0,11.0,11.0,8211.375,746.4886363636364,4.545454545454546,19.0,69.6842105263158,2.0,2.0,0.0,0.0,0
972127e1-0ef1-44da-904f-56c506d11471,44.0,7.0,8.0,3741.31,534.4728571428572,0.7142857142857143,22.0,136.72727272727272,2.0,2.5,2.0,2.5,0
4814f6dd-e570-477f-95b3-98644f496351,23.0,9.0,11.0,2038.18,226.46444444444444,1.3888888888888888,12.0,95.25,0.0,0.0,1.0,3.0,1
5f802c74-e654-424f-a6cf-7aa47e31f0e3,40.0,9.0,9.0,3408.43,378.7144444444445,1.3888888888888888,16.0,146.5,0.0,0.0,0.0,0.0,1
cf098cf7-78bf-48a5-b3ae-2ab89ba6ab41,41.0,0.0,0.0,0.0,0.0,0.0,43.0,112.0,0.0,0.0,1.0,4.0,1
34eca35c-1398-42a3-8747-7a58233fb802,47.0,6.0,6.0,2411.6,401.9333333333333,1.6666666666666667,12.0,66.75,0.0,0.0,0.0,0.0,1
7e6a4133-c3db-45f4-9b94-fbf170713247,68.0,2.0,4.0,2123.02,1061.51,0.0,16.0,73.0,1.0,4.0,0.0,0.0,0
7475d3d0-0029-4bd2-a68a-fac09ab88d06,39.0,7.0,8.0,4154.005,593.4292857142857,3.571428571428572,13.0,57.38461538461539,0.0,0.0,0.0,0.0,1
715e0b21-1925-480f-9a80-9d1366e56520,28.0,9.0,11.0,5481.365,609.0405555555556,5.0,13.0,78.07692307692308,1.0,5.0,1.0,4.0,0
e055c534-0530-4b6d-9452-dc0f69f6f4fe,34.0,1.0,1.0,108.6,108.6,12.5,21.0,79.47619047619048,0.0,0.0,0.0,0.0,1
eb32c6a9-3ae6-4527-9140-1cd86d3fb694,18.0,2.0,2.0,617.19,308.595,12.5,36.0,100.05555555555556,0.0,0.0,0.0,0.0,1
f9d2b377-36c7-4808-94aa-c648e407c4e1,26.0,3.0,5.0,1820.93,606.9766666666667,4.166666666666667,37.0,89.94594594594595,0.0,0.0,2.0,3.0,1
c7893d98-1c45-4151-a2d8-4118b791e09a,30.0,2.0,4.0,849.72,424.86,6.25,41.0,58.46341463414634,0.0,0.0,0.0,0.0,1
19289409-3bc6-4d54-88a4-4dd66eeab421,28.0,14.0,18.0,9617.61,686.9721428571429,1.7857142857142858,20.0,83.05,0.0,0.0,0.0,0.0,0
d023679e-9a09-4147-b639-528d03739180,36.0,0.0,0.0,0.0,0.0,0.0,29.0,68.34482758620689,0.0,0.0,0.0,0.0,1
6015ffd2-d5d3-4346-ac11-b44893fc1c25,35.0,7.0,11.0,3616.34,516.62,2.5,23.0,114.69565217391305,0.0,0.0,2.0,2.5,1
389116f3-753b-449f-ae7a-4bdb5c48dc63,48.0,4.0,6.0,4357.025000000001,1089.25625,0.0,8.0,110.125,0.0,0.0,1.0,3.0,1
d630cfce-149b-4dc8-926d-ee30c95e69b4,35.0,12.0,14.0,10321.735,860.1445833333333,1.0416666666666667,13.0,72.46153846153847,0.0,0.0,0.0,0.0,0
2607e121-0688-43ab-b472-4ad65a975212,34.0,8.0,10.0,3429.72,428.715,4.0625,6.0,92.16666666666669,0.0,0.0,1.0,3.0,1
1e822abc-9621-4ff1-95bf-a65d0908c9c7,31.0,1.0,2.0,642.12,642.12,0.0,47.0,92.63829787234044,0.0,0.0,0.0,0.0,1
c3654ec1-6f3b-4ffc-8107-da608e721373,36.0,6.0,7.0,4677.26,779.5433333333334,0.0,24.0,78.75,0.0,0.0,1.0,4.0,1
4c487614-4d80-4896-8b79-bef2e8d855f5,44.0,11.0,18.0,9366.84,851.5309090909091,2.272727272727273,7.0,65.28571428571429,0.0,0.0,0.0,0.0,0
27208900-3055-4662-a088-959968b7c274,24.0,7.0,11.5,7761.695,1108.813571428571,3.2142857142857144,41.0,76.82926829268293,0.0,0.0,0.0,0.0,1
5adc6cba-891d-43c3-9513-2e09975c44e2,27.0,19.0,24.0,12234.82,643.937894736842,3.5526315789473686,11.0,66.0909090909091,0.0,0.0,0.0,0.0,0
958b3999-13dd-4e8f-b6f3-8af1d09bc354,31.0,1.0,1.0,1877.515,1877.515,10.0,21.0,73.38095238095238,0.0,0.0,2.0,3.5,1
7d6ec7ce-dc29-492e-a496-cf4a4aa944ed,18.0,4.0,5.0,2786.76,696.69,1.25,7.0,103.85714285714286,0.0,0.0,3.0,2.333333333333333,1
4bef1299-9c11-4621-9779-74f59b28f177,25.0,2.0,2.0,1406.2,703.1,5.0,27.0,68.03703703703704,0.0,0.0,0.0,0.0,1
4a4ecccd-2d31-41cb-91bc-c726ddb690c1,29.0,5.0,6.0,4437.19,887.4379999999999,2.5,17.0,40.94117647058823,0.0,0.0,0.0,0.0,1
c7f254bd-6d3c-4b5a-a718-730070c2b35c,45.0,2.0,2.0,1760.19,880.095,2.5,17.0,33.05882352941177,0.0,0.0,0.0,0.0,1
99d3b363-4bbe-459d-ac03-946df44024d3,38.0,6.0,7.0,5089.92,848.32,0.8333333333333334,22.0,37.72727272727273,0.0,0.0,0.0,0.0,1
983e5741-2be3-4fc5-a07c-712d925a4c19,37.0,2.0,2.0,705.26,352.63,6.25,40.0,79.35,0.0,0.0,1.0,5.0,1
4d3eb4cf-ec9d-4fb2-aff4-8bcd5a77996f,45.0,5.0,5.0,2340.6200000000003,468.1240000000001,0.0,22.0,104.95454545454544,0.0,0.0,0.0,0.0,1
328645b7-fd56-4e2c-8a44-ed6275e97f37,33.0,0.0,0.0,0.0,0.0,0.0,41.0,69.14634146341463,0.0,0.0,0.0,0.0,1
bb0e5e30-7df4-4155-aeac-ca33b82971ef,39.0,1.0,1.0,181.39,181.39,0.0,36.0,84.38888888888889,0.0,0.0,0.0,0.0,1
6e234670-2953-49be-a664-e1d9bc5eccd6,33.0,12.0,17.0,9742.55,811.8791666666666,4.166666666666667,17.0,69.88235294117646,1.0,4.0,1.0,3.0,0
4d20744d-2eb1-4faf-8c50-146062a8159e,38.0,10.0,15.0,8511.130000000001,851.113,3.0,13.0,37.0,0.0,0.0,0.0,0.0,0
d9206188-5ffe-4b77-b62d-52d4cc58bb8a,28.0,10.0,11.0,7561.24,756.124,3.0,20.0,85.15,1.0,5.0,0.0,0.0,0
e2651a14-5b32-42eb-834c-531790a46d59,18.0,2.0,2.0,764.56,382.28,6.25,15.0,79.73333333333333,0.0,0.0,0.0,0.0,1
2857d28a-d00a-43a7-b6b0-8683a2345043,33.0,3.0,4.0,3268.8,1089.6,0.0,27.0,90.48148148148148,0.0,0.0,0.0,0.0,1
669e54c7-2006-408b-ad67-0676a023f06a,52.0,4.0,6.5,6210.849999999999,1552.7125,4.375,9.0,43.22222222222222,0.0,0.0,0.0,0.0,1
d30666b5-f2bc-4f79-9749-38ce874f1ed4,46.0,0.0,0.0,0.0,0.0,0.0,31.0,85.12903225806451,0.0,0.0,2.0,3.0,1
aad27025-8205-4b4e-a49e-29cf79c8fb69,46.0,1.0,1.0,162.64,162.64,12.5,9.0,105.0,0.0,0.0,0.0,0.0,1
9d61ec60-82ee-44ae-b23a-9ddd53af2781,49.0,4.0,4.0,5673.155000000001,1418.2887500000002,3.125,8.0,68.25,1.0,5.0,0.0,0.0,0
ce6b4323-a943-4dbe-a65a-b5ca0986885f,36.0,3.0,4.0,509.66,169.88666666666666,0.0,20.0,71.0,0.0,0.0,0.0,0.0,1
cde9f748-c25d-4b6d-861a-adefa4bb926c,37.0,0.0,0.0,0.0,0.0,0.0,25.0,78.04,0.0,0.0,0.0,0.0,1
097b3095-ada6-48c8-b222-5f8dfdcc9dfb,27.0,5.0,6.0,3245.05,649.01,4.5,19.0,100.26315789473684,0.0,0.0,1.0,4.0,1
32135d5d-b232-4ef4-8395-f9eab9ab3ffb,31.0,10.0,13.0,5778.13,577.813,4.5,3.0,110.66666666666669,0.0,0.0,0.0,0.0,0
f9a66acc-8893-451c-8f36-4c2a24473617,42.0,7.0,9.0,5117.96,731.1371428571429,0.7142857142857143,15.0,77.6,0.0,0.0,1.0,3.0,1
ecfee837-9b8c-49c2-b9bd-ce6d292926aa,49.0,10.0,12.0,8297.855,829.7855,3.5,4.0,165.25,0.0,0.0,1.0,3.0,0
f63eb567-e94d-44f9-8f2f-b56e27661516,33.0,2.0,4.0,3485.12,1742.56,12.5,41.0,93.5609756097561,0.0,0.0,0.0,0.0,1
d413ffce-273d-4a54-abe4-a0c66406c3a6,29.0,13.0,16.0,9289.87,714.6053846153847,4.615384615384615,9.0,38.55555555555556,0.0,0.0,0.0,0.0,0
6693efec-aacd-450e-b626-be3b20df0f78,35.0,11.0,13.0,6396.77,581.5245454545454,2.727272727272727,25.0,93.96,1.0,5.0,2.0,3.5,0
13563b15-892a-43b4-be38-67be79fd2c63,42.0,5.0,5.0,3173.985,634.797,2.5,23.0,61.08695652173913,0.0,0.0,0.0,0.0,1
f11d4de1-11be-4f80-b43a-45bbd8c0cc3b,18.0,2.0,4.5,3319.8,1659.9,6.25,42.0,86.38095238095238,0.0,0.0,1.0,5.0,1
a3f6835c-147a-485c-a439-9a69e9cca065,18.0,1.0,2.0,837.16,837.16,0.0,48.0,67.45833333333333,0.0,0.0,0.0,0.0,1
d0202e91-7207-47e3-9502-98825ae15138,28.0,16.0,19.0,8799.07,549.941875,4.53125,13.0,97.07692307692308,1.0,4.0,2.0,4.0,0
e0add1b7-cb23-45a8-8108-83597f25b235,20.0,3.0,3.0,3251.885,1083.9616666666668,0.0,25.0,81.8,0.0,0.0,1.0,3.0,1
851cfa49-9fcf-4128-bd7d-229b38836e8e,28.0,1.0,2.0,608.26,608.26,12.5,24.0,96.20833333333331,1.0,3.0,0.0,0.0,1
2bab9fe7-b294-490a-8efa-04987308a4c0,33.0,11.0,19.0,8335.65,757.7863636363636,1.5909090909090908,2.0,91.5,0.0,0.0,2.0,3.0,0
89fba4c0-68b7-4e37-bd5d-cfb50a56d3ce,29.0,19.0,26.0,20347.045,1070.897105263158,3.8157894736842106,6.0,94.83333333333331,2.0,3.5,1.0,4.0,0
c7c3cceb-10b0-4d0a-9d51-7787c8ab1953,52.0,5.0,6.0,3148.11,629.6220000000001,4.0,3.0,25.33333333333333,0.0,0.0,2.0,3.5,1
20208a49-b8ac-4e83-8897-da6782cc8a14,38.0,6.0,8.5,4318.25,719.7083333333334,4.166666666666667,9.0,70.22222222222223,0.0,0.0,0.0,0.0,1
74421cf1-1f8a-4344-a3e0-2a817c57f223,38.0,12.0,13.0,4997.31,416.4425,0.0,11.0,93.45454545454544,0.0,0.0,0.0,0.0,0
f169013c-9606-409e-aecf-92140bd1b40f,42.0,2.0,2.0,325.22,162.61,0.0,21.0,104.1904761904762,0.0,0.0,1.0,3.0,1
37b28ccd-64ba-4487-a9dc-d9dd586962cd,21.0,1.0,1.0,442.65,442.65,0.0,51.0,95.7843137254902,0.0,0.0,0.0,0.0,1
ea313d9d-fb12-4e9f-831a-6243db68bdfb,47.0,12.0,16.0,11859.295,988.2745833333332,2.9166666666666665,23.0,57.130434782608695,0.0,0.0,1.0,3.0,0
e878a8b5-55f9-45d4-a4de-9c93dd07aa26,34.0,8.0,10.0,3287.08,410.885,1.5625,34.0,78.67647058823529,1.0,2.0,3.0,3.6666666666666665,1
02614372-1f87-4b60-a9af-2a565f171a61,43.0,2.0,2.0,1472.69,736.345,8.75,34.0,80.61764705882354,0.0,0.0,0.0,0.0,1
9e9f0435-ef51-4b00-bc68-0a0cf7bcd220,22.0,2.0,2.0,1464.44,732.22,0.0,38.0,66.36842105263158,0.0,0.0,2.0,3.0,1
6c41ce9f-23c8-4ddf-95e6-8417a9eb9936,18.0,2.0,4.0,4420.04,2210.02,5.0,44.0,99.86363636363636,0.0,0.0,0.0,0.0,1
c4e7f90e-b937-4617-88d4-353d0f023994,44.0,11.0,18.0,11471.25,1042.840909090909,2.5,15.0,131.26666666666668,0.0,0.0,1.0,3.0,0
fce17e8b-a8b4-4a2a-8b13-04a650f4b8b5,39.0,11.0,18.0,10031.1,911.9181818181816,3.636363636363636,9.0,102.77777777777776,0.0,0.0,0.0,0.0,0
09c9bc06-1c11-4358-a047-ca68e88e5576,24.0,2.0,3.0,4015.09,2007.545,0.0,9.0,55.888888888888886,0.0,0.0,0.0,0.0,1
5d84a513-1199-4178-9fc7-6274403d9099,24.0,1.0,1.0,181.86,181.86,0.0,57.0,91.49122807017544,0.0,0.0,0.0,0.0,1
6b24a79b-c85f-4cc6-9449-8156c7de3934,48.0,14.0,19.0,11374.235,812.4453571428572,4.285714285714286,3.0,155.66666666666666,1.0,3.0,1.0,4.0,0
b0c34add-ea36-48e3-ac34-68dcfa0ee626,20.0,4.0,5.0,4221.4400000000005,1055.36,3.125,30.0,67.23333333333333,0.0,0.0,0.0,0.0,1
be53a3cc-9496-4e62-b751-1635f4309025,54.0,3.0,4.0,3025.195,1008.3983333333334,3.333333333333333,7.0,87.0,0.0,0.0,1.0,4.0,1
6e7aba58-d737-4ba4-936d-a6ca001c32a5,24.0,3.0,3.0,2569.535,856.5116666666667,0.0,5.0,94.8,0.0,0.0,0.0,0.0,1
42983089-9d2d-42e4-b319-7b7ae4e77f21,42.0,11.0,18.0,11726.72,1066.0654545454547,4.090909090909091,11.0,61.36363636363637,0.0,0.0,0.0,0.0,0
104d4d5b-c2ee-48cf-96b7-57e396c463aa,31.0,19.0,24.0,8433.63,443.8752631578947,1.7105263157894737,10.0,54.3,2.0,3.0,0.0,0.0,0
7107c480-b50b-4ec0-ac9e-d734db314ce9,42.0,5.0,7.0,6343.355,1268.6709999999998,4.5,16.0,41.0,0.0,0.0,0.0,0.0,1
42f77b2d-2f90-45a9-adc7-f65b6e7148c8,28.0,13.0,16.0,8219.18,632.2446153846154,2.6923076923076925,19.0,82.84210526315789,1.0,4.0,0.0,0.0,0
8a06cb4b-0cd4-439e-b82f-c6ca7cbebbc2,33.0,7.0,10.0,5667.1900000000005,809.5985714285715,2.5,34.0,55.41176470588236,0.0,0.0,0.0,0.0,1
ed3264e3-d357-4645-8e2f-4567d03b7d6c,35.0,1.0,1.0,292.11,292.11,0.0,39.0,84.53846153846153,0.0,0.0,0.0,0.0,1
d147eb7c-7051-4f4c-ba7c-5253974eca1e,22.0,3.0,5.0,2472.9,824.3000000000001,7.5,33.0,75.57575757575758,0.0,0.0,0.0,0.0,1
af1c33af-5de5-4abd-8a0f-a38e9318e7bc,43.0,1.0,1.0,64.55,64.55,5.0,28.0,69.25,0.0,0.0,0.0,0.0,1
f5d567d6-0b3f-4d6b-b427-cc3c186fab85,28.0,3.0,5.0,2613.51,871.1700000000001,0.0,39.0,66.58974358974359,0.0,0.0,0.0,0.0,1
ee123498-f0d8-4c1e-b2d7-c891cb948ace,32.0,1.0,1.0,19.28,19.28,0.0,27.0,74.25925925925925,0.0,0.0,0.0,0.0,1
4a5919c0-1a7a-440a-b6b0-b7aa0a589e5b,23.0,1.0,1.0,1125.15,1125.15,12.5,42.0,93.28571428571428,0.0,0.0,1.0,4.0,1
ef0018fa-0627-41d6-aa30-ee0ddcc34512,18.0,1.0,1.0,148.34,148.34,0.0,36.0,97.16666666666669,0.0,0.0,1.0,3.0,1
41762061-ae54-4975-8d6f-628fdf462b56,32.0,8.0,11.0,5887.655000000001,735.9568750000001,4.6875,17.0,82.70588235294117,0.0,0.0,1.0,4.0,1
104b1a33-e04e-4971-b4d0-9b4a1266b153,63.0,13.0,13.0,7744.195,595.7073076923077,2.8846153846153846,5.0,60.8,1.0,4.0,0.0,0.0,0
74bf84c2-39aa-40ae-91fa-6c4af13406bb,44.0,3.0,3.0,1235.68,411.8933333333334,4.166666666666667,29.0,117.75862068965516,0.0,0.0,2.0,4.5,1
877e268d-fca8-4478-806a-4086722f6446,34.0,12.0,16.0,7951.84,662.6533333333333,4.166666666666667,39.0,104.76923076923076,0.0,0.0,0.0,0.0,0
d392367b-9b5f-47f4-8a60-c14898fe6e3e,31.0,4.0,5.0,1968.53,492.1325,0.0,31.0,66.96774193548387,1.0,4.0,0.0,0.0,1
81efc54e-219d-4239-bf70-ee71c2b801a9,35.0,5.0,7.5,6149.474999999999,1229.895,5.0,29.0,83.65517241379311,0.0,0.0,0.0,0.0,1
ccb43dc7-3018-4c3c-9828-1fff90463e95,41.0,6.0,9.5,2135.89,355.9816666666666,0.0,15.0,61.2,0.0,0.0,1.0,3.0,1
8fd4dede-ea55-4201-a7ec-2c40a89317a0,20.0,4.0,4.0,1641.97,410.4925,1.25,16.0,53.875,0.0,0.0,0.0,0.0,1
4912f603-52ee-4624-9e4e-09e2af83c536,48.0,4.0,5.0,2939.1200000000003,734.7800000000001,5.625,17.0,62.52941176470589,0.0,0.0,0.0,0.0,1
bfb159e0-c7c6-4304-acd7-3bab35dd038e,43.0,9.0,11.0,6826.495,758.4994444444444,3.055555555555556,16.0,49.1875,0.0,0.0,2.0,4.0,0
bdcb3a08-6489-401e-8899-62a5f7fb4d5f,43.0,7.0,9.0,3030.25,432.8928571428572,1.7857142857142858,18.0,26.27777777777778,0.0,0.0,1.0,2.0,1
d1d07b6c-df1e-465e-a8a0-ec059efb9b38,40.0,8.0,8.0,5852.365,731.545625,3.125,7.0,26.857142857142858,1.0,5.0,0.0,0.0,0
31575f51-4e6b-41bf-b949-5b56bf2d9620,35.0,2.0,2.0,2069.86,1034.93,6.25,46.0,109.21739130434784,0.0,0.0,1.0,2.0,1
f6833f94-f460-45ca-a2c5-efb023f9bc67,43.0,7.0,7.0,7066.7300000000005,1009.5328571428572,2.5,18.0,116.77777777777776,0.0,0.0,1.0,5.0,1
455c05cc-3c5c-4f02-bd67-d412d9d25394,42.0,7.0,9.0,4527.99,646.8557142857143,1.4285714285714286,11.0,118.0,2.0,4.5,0.0,0.0,0
eb349480-f785-4c36-9221-0af33609c3d6,30.0,5.0,6.0,3367.83,673.566,2.5,25.0,64.52,1.0,3.0,1.0,3.0,1
0fa345a5-5647-4870-b227-71d3a26713af,28.0,13.0,16.0,11820.69,909.2838461538462,4.615384615384615,20.0,102.8,0.0,0.0,1.0,4.0,0
b2e6bc35-65e1-455a-95c7-de9f95a881a0,36.0,2.0,3.0,3824.75,1912.375,0.0,36.0,108.83333333333331,0.0,0.0,2.0,3.0,1
d47975e8-32cb-4a93-aaa4-d69c34b3b0ad,53.0,2.0,2.0,461.79,230.895,2.5,16.0,62.75,0.0,0.0,1.0,1.0,1
8d5ce095-e703-4437-a785-ec75a0a54c76,35.0,2.0,3.0,1715.4299999999998,857.7149999999999,6.25,36.0,88.52777777777777,0.0,0.0,0.0,0.0,1
3d544618-c904-43f9-bd87-9fc27ddc2a81,18.0,3.0,4.0,445.27,148.42333333333335,0.0,25.0,88.6,0.0,0.0,1.0,3.0,1
dd26fa50-0e39-4ca6-9571-b3ce43855b52,36.0,7.0,10.0,7445.41,1063.63,3.571428571428572,22.0,104.0,0.0,0.0,0.0,0.0,1
